participant_id,secs,eng_qt
25NQFBB2,1647939394,-1.0
25NQFBB2,1647939395,-1.0
25NQFBB2,1647939396,-1.0
25NQFBB2,1647939397,-1.0
25NQFBB2,1647939398,-1.0
25NQFBB2,1647939399,-1.0
25NQFBB2,1647939400,-1.0
25NQFBB2,1647939401,-1.0
25NQFBB2,1647939402,-1.0
25NQFBB2,1647939403,-1.0
25NQFBB2,1647939404,-1.0
25NQFBB2,1647939405,-1.0
25NQFBB2,1647939406,-1.0
25NQFBB2,1647939407,-1.0
25NQFBB2,1647939408,-1.0
25NQFBB2,1647939409,-1.0
25NQFBB2,1647939410,-1.0
25NQFBB2,1647939411,-0.7142857142857142
25NQFBB2,1647939412,-1.0
25NQFBB2,1647939413,-1.0
25NQFBB2,1647939414,-0.3333333333333333
25NQFBB2,1647939415,1.0
25NQFBB2,1647939416,1.0
25NQFBB2,1647939417,-0.6666666666666667
25NQFBB2,1647939418,-1.0
25NQFBB2,1647939419,-1.0
25NQFBB2,1647939420,-1.0
25NQFBB2,1647939421,-1.0
25NQFBB2,1647939422,0.0
25NQFBB2,1647939423,-0.3333333333333333
25NQFBB2,1647939424,0.14285714285714285
25NQFBB2,1647939425,-1.0
25NQFBB2,1647939426,-1.0
25NQFBB2,1647939427,-1.0
25NQFBB2,1647939428,-1.0
25NQFBB2,1647939429,-1.0
25NQFBB2,1647939430,-1.0
25NQFBB2,1647939431,-0.6666666666666667
25NQFBB2,1647939432,-1.0
25NQFBB2,1647939433,-1.0
5J7PWO3G,1647942728,-1.0
5J7PWO3G,1647942729,-1.0
5J7PWO3G,1647942730,-1.0
5J7PWO3G,1647942731,-1.0
5J7PWO3G,1647942732,-1.0
5J7PWO3G,1647942733,-1.0
5J7PWO3G,1647942734,-1.0
5J7PWO3G,1647942735,-1.0
5J7PWO3G,1647942736,-1.0
5J7PWO3G,1647942737,-1.0
5J7PWO3G,1647942738,-1.0
5J7PWO3G,1647942739,-1.0
5J7PWO3G,1647942740,-1.0
5J7PWO3G,1647942741,-1.0
5J7PWO3G,1647942742,-1.0
5J7PWO3G,1647942743,-1.0
5J7PWO3G,1647942744,-1.0
5J7PWO3G,1647942745,-1.0
5J7PWO3G,1647942746,-1.0
5J7PWO3G,1647942747,-1.0
5J7PWO3G,1647942748,-1.0
5J7PWO3G,1647942749,-1.0
5J7PWO3G,1647942750,-1.0
5J7PWO3G,1647942751,-1.0
5J7PWO3G,1647942752,-1.0
5J7PWO3G,1647942753,-1.0
5J7PWO3G,1647942754,-1.0
5J7PWO3G,1647942755,-1.0
5J7PWO3G,1647942756,-1.0
5J7PWO3G,1647942757,-1.0
5J7PWO3G,1647942758,-1.0
5J7PWO3G,1647942759,-1.0
5J7PWO3G,1647942760,-1.0
5J7PWO3G,1647942761,-1.0
5J7PWO3G,1647942762,-1.0
5J7PWO3G,1647942763,-1.0
5J7PWO3G,1647942764,-1.0
5J7PWO3G,1647942765,-1.0
5J7PWO3G,1647942766,-1.0
5J7PWO3G,1647942767,-1.0
5J7PWO3G,1647942768,-1.0
5J7PWO3G,1647942769,-1.0
5J7PWO3G,1647942770,-1.0
5J7PWO3G,1647942771,-1.0
5J7PWO3G,1647942772,-1.0
5J7PWO3G,1647942773,-1.0
5J7PWO3G,1647942774,-1.0
5J7PWO3G,1647942775,-1.0
5J7PWO3G,1647942776,-1.0
5J7PWO3G,1647942777,-1.0
5J7PWO3G,1647942778,-1.0
5J7PWO3G,1647942779,-1.0
5J7PWO3G,1647942780,-1.0
5J7PWO3G,1647942781,-1.0
5J7PWO3G,1647942782,-1.0
5J7PWO3G,1647942783,-1.0
5J7PWO3G,1647942784,-1.0
5J7PWO3G,1647942785,-1.0
5J7PWO3G,1647942786,-1.0
5J7PWO3G,1647942787,-1.0
5J7PWO3G,1647942788,-1.0
5J7PWO3G,1647942789,-1.0
5J7PWO3G,1647942790,-1.0
5J7PWO3G,1647942791,-1.0
5J7PWO3G,1647942792,-1.0
5J7PWO3G,1647942793,-1.0
5J7PWO3G,1647942794,-1.0
5J7PWO3G,1647942795,-1.0
5J7PWO3G,1647942796,-1.0
5J7PWO3G,1647942797,-1.0
5J7PWO3G,1647942798,-1.0
5J7PWO3G,1647942799,-1.0
5J7PWO3G,1647942800,-1.0
5J7PWO3G,1647942801,-1.0
5J7PWO3G,1647942802,-1.0
5J7PWO3G,1647942803,-1.0
5J7PWO3G,1647942804,-1.0
5J7PWO3G,1647942805,-1.0
5J7PWO3G,1647942806,-1.0
5J7PWO3G,1647942807,-1.0
5J7PWO3G,1647942808,-1.0
5J7PWO3G,1647942809,-1.0
5J7PWO3G,1647942810,-1.0
5J7PWO3G,1647942811,-1.0
5J7PWO3G,1647942812,-1.0
5J7PWO3G,1647942813,-1.0
5J7PWO3G,1647942814,-1.0
5J7PWO3G,1647942815,-1.0
5J7PWO3G,1647942816,-1.0
5J7PWO3G,1647942817,-1.0
5J7PWO3G,1647942818,-1.0
5J7PWO3G,1647942819,-1.0
5J7PWO3G,1647942820,-1.0
5J7PWO3G,1647942821,-1.0
5J7PWO3G,1647942822,-1.0
5J7PWO3G,1647942823,-1.0
5J7PWO3G,1647942824,-1.0
5J7PWO3G,1647942825,-1.0
5J7PWO3G,1647942826,-1.0
5J7PWO3G,1647942827,-1.0
5J7PWO3G,1647942828,-1.0
5J7PWO3G,1647942829,-1.0
5J7PWO3G,1647942830,-1.0
5J7PWO3G,1647942831,-1.0
5J7PWO3G,1647942832,-1.0
5J7PWO3G,1647942833,-1.0
5J7PWO3G,1647942834,-1.0
5J7PWO3G,1647942835,-1.0
5J7PWO3G,1647942836,-1.0
5J7PWO3G,1647942837,-1.0
5J7PWO3G,1647942838,-1.0
5J7PWO3G,1647942839,-1.0
5J7PWO3G,1647942840,-1.0
5J7PWO3G,1647942841,-1.0
5J7PWO3G,1647942842,-1.0
5J7PWO3G,1647942843,-1.0
5J7PWO3G,1647942844,-1.0
5J7PWO3G,1647942845,-1.0
5J7PWO3G,1647942846,-1.0
5J7PWO3G,1647942847,-1.0
5J7PWO3G,1647942848,-1.0
5J7PWO3G,1647942849,-1.0
5J7PWO3G,1647942850,-1.0
5J7PWO3G,1647942851,-1.0
5J7PWO3G,1647942852,-1.0
5J7PWO3G,1647942853,-1.0
5J7PWO3G,1647942854,-1.0
5J7PWO3G,1647942855,-1.0
5J7PWO3G,1647942856,-1.0
5J7PWO3G,1647942857,-1.0
5J7PWO3G,1647942858,-1.0
5J7PWO3G,1647942859,-1.0
5J7PWO3G,1647942860,-1.0
5J7PWO3G,1647942861,-1.0
5J7PWO3G,1647942862,-1.0
5J7PWO3G,1647942863,-1.0
5J7PWO3G,1647942864,-1.0
5J7PWO3G,1647942865,-1.0
5J7PWO3G,1647942866,-1.0
5J7PWO3G,1647942867,-1.0
5J7PWO3G,1647942868,-1.0
5J7PWO3G,1647942869,-1.0
5J7PWO3G,1647942870,-1.0
5J7PWO3G,1647942871,-1.0
5J7PWO3G,1647942872,-1.0
5J7PWO3G,1647942873,-1.0
5J7PWO3G,1647942874,-1.0
5J7PWO3G,1647942875,-1.0
5J7PWO3G,1647942876,-1.0
5J7PWO3G,1647942877,-1.0
5J7PWO3G,1647942878,-1.0
5J7PWO3G,1647942879,-1.0
5J7PWO3G,1647942880,-1.0
5J7PWO3G,1647942881,-1.0
5J7PWO3G,1647942882,-1.0
5J7PWO3G,1647942883,-1.0
5J7PWO3G,1647942884,-1.0
5J7PWO3G,1647942885,-1.0
5J7PWO3G,1647942886,-1.0
5J7PWO3G,1647942887,-1.0
5J7PWO3G,1647942888,-1.0
5J7PWO3G,1647942889,-1.0
5J7PWO3G,1647942890,-1.0
5J7PWO3G,1647942891,-1.0
5J7PWO3G,1647942892,-1.0
5J7PWO3G,1647942893,-1.0
5J7PWO3G,1647942894,-1.0
5J7PWO3G,1647942895,-1.0
5J7PWO3G,1647942896,-1.0
5J7PWO3G,1647942897,-1.0
5J7PWO3G,1647942898,-1.0
5J7PWO3G,1647942899,-1.0
5J7PWO3G,1647942900,-1.0
5J7PWO3G,1647942901,-1.0
5J7PWO3G,1647942902,-1.0
5J7PWO3G,1647942903,-1.0
5J7PWO3G,1647942904,-1.0
5J7PWO3G,1647942905,-1.0
5J7PWO3G,1647942906,-1.0
5J7PWO3G,1647942907,-1.0
5J7PWO3G,1647942908,-1.0
5J7PWO3G,1647942909,-1.0
5J7PWO3G,1647942910,-1.0
5J7PWO3G,1647942911,-1.0
5J7PWO3G,1647942912,-1.0
5J7PWO3G,1647942913,-1.0
5J7PWO3G,1647942914,-1.0
5J7PWO3G,1647942915,-1.0
5J7PWO3G,1647942916,-1.0
5J7PWO3G,1647942917,-1.0
5J7PWO3G,1647942918,-1.0
5J7PWO3G,1647942919,-1.0
5J7PWO3G,1647942920,-1.0
5J7PWO3G,1647942921,-1.0
5J7PWO3G,1647942922,-1.0
5J7PWO3G,1647942923,-1.0
5J7PWO3G,1647942924,-1.0
5J7PWO3G,1647942925,-1.0
5J7PWO3G,1647942926,-1.0
5J7PWO3G,1647942927,-1.0
5J7PWO3G,1647942928,-1.0
5J7PWO3G,1647942929,-1.0
5J7PWO3G,1647942930,-1.0
5J7PWO3G,1647942931,-1.0
5J7PWO3G,1647942932,-1.0
5J7PWO3G,1647942933,-1.0
5J7PWO3G,1647942934,-1.0
5J7PWO3G,1647942935,-1.0
5J7PWO3G,1647942936,-1.0
5J7PWO3G,1647942937,-1.0
5J7PWO3G,1647942938,-1.0
5J7PWO3G,1647942939,-1.0
5J7PWO3G,1647942940,-1.0
5J7PWO3G,1647942941,-1.0
5J7PWO3G,1647942942,-1.0
5J7PWO3G,1647942943,-1.0
5J7PWO3G,1647942944,-1.0
5J7PWO3G,1647942945,-1.0
5J7PWO3G,1647942946,-1.0
5J7PWO3G,1647942947,-1.0
5J7PWO3G,1647942948,-1.0
5J7PWO3G,1647942949,-1.0
5J7PWO3G,1647942950,-0.6000000000000001
5J7PWO3G,1647942951,1.0
5J7PWO3G,1647942952,1.0
5J7PWO3G,1647942953,-0.19999999999999996
5J7PWO3G,1647942954,-1.0
5J7PWO3G,1647942955,-1.0
5J7PWO3G,1647942956,1.0
5J7PWO3G,1647942957,0.0
5J7PWO3G,1647942958,0.19999999999999996
5J7PWO3G,1647942959,0.6666666666666667
5J7PWO3G,1647942960,0.6000000000000001
5J7PWO3G,1647942961,0.0
5J7PWO3G,1647942962,-1.0
5J7PWO3G,1647942963,-1.0
5J7PWO3G,1647942964,-1.0
5J7PWO3G,1647942965,-1.0
5J7PWO3G,1647942966,-1.0
5J7PWO3G,1647942967,0.19999999999999996
5J7PWO3G,1647942968,1.0
5J7PWO3G,1647942969,1.0
5J7PWO3G,1647942970,0.5
5J7PWO3G,1647942971,-1.0
5J7PWO3G,1647942972,-1.0
5J7PWO3G,1647942973,0.6666666666666667
5J7PWO3G,1647942974,-0.6000000000000001
5J7PWO3G,1647942975,-0.6666666666666667
5J7PWO3G,1647942976,-1.0
5J7PWO3G,1647942977,-0.3333333333333333
5J7PWO3G,1647942978,0.3333333333333333
5J7PWO3G,1647942979,0.6666666666666667
5J7PWO3G,1647942980,0.6666666666666667
5J7PWO3G,1647942981,0.0
5J7PWO3G,1647942982,0.3333333333333333
5J7PWO3G,1647942983,-0.6000000000000001
5J7PWO3G,1647942984,-0.19999999999999996
5J7PWO3G,1647942985,0.19999999999999996
5J7PWO3G,1647942986,-1.0
5J7PWO3G,1647942987,-0.3333333333333333
5J7PWO3G,1647942988,-1.0
5J7PWO3G,1647942989,-0.3333333333333333
5J7PWO3G,1647942990,1.0
5J7PWO3G,1647942991,-0.6666666666666667
5J7PWO3G,1647942992,0.3333333333333333
5J7PWO3G,1647942993,1.0
5J7PWO3G,1647942994,-0.19999999999999996
5J7PWO3G,1647942995,-1.0
5J7PWO3G,1647942996,-1.0
5J7PWO3G,1647942997,-1.0
5J7PWO3G,1647942998,-1.0
5J7PWO3G,1647942999,-0.19999999999999996
5J7PWO3G,1647943000,-0.19999999999999996
5J7PWO3G,1647943001,1.0
5J7PWO3G,1647943002,1.0
5J7PWO3G,1647943003,0.19999999999999996
5J7PWO3G,1647943004,-1.0
5J7PWO3G,1647943005,-1.0
5J7PWO3G,1647943006,-1.0
5J7PWO3G,1647943007,0.3333333333333333
5J7PWO3G,1647943008,0.6000000000000001
5J7PWO3G,1647943009,-0.3333333333333333
5J7PWO3G,1647943010,-0.6666666666666667
5J7PWO3G,1647943011,-0.6000000000000001
5J7PWO3G,1647943012,-1.0
5J7PWO3G,1647943013,-0.3333333333333333
5J7PWO3G,1647943014,1.0
5J7PWO3G,1647943015,-1.0
5J7PWO3G,1647943016,0.6666666666666667
5J7PWO3G,1647943017,0.3333333333333333
5J7PWO3G,1647943018,0.6666666666666667
5J7PWO3G,1647943019,0.0
5J7PWO3G,1647943020,-1.0
5J7PWO3G,1647943021,0.0
5J7PWO3G,1647943022,-0.6666666666666667
5J7PWO3G,1647943023,-0.3333333333333333
5J7PWO3G,1647943024,0.3333333333333333
5J7PWO3G,1647943025,0.6666666666666667
5J7PWO3G,1647943026,0.6666666666666667
5J7PWO3G,1647943027,0.6000000000000001
5J7PWO3G,1647943028,-0.19999999999999996
5J7PWO3G,1647943029,0.0
5J7PWO3G,1647943030,-1.0
5J7PWO3G,1647943031,-1.0
5J7PWO3G,1647943032,-0.19999999999999996
5J7PWO3G,1647943033,1.0
5J7PWO3G,1647943034,1.0
5J7PWO3G,1647943035,1.0
5J7PWO3G,1647943036,1.0
5J7PWO3G,1647943037,0.0
5J7PWO3G,1647943038,0.19999999999999996
5J7PWO3G,1647943039,-0.5
5J7PWO3G,1647943040,-1.0
5J7PWO3G,1647943041,-0.3333333333333333
5J7PWO3G,1647943042,0.3333333333333333
5J7PWO3G,1647943043,-0.6666666666666667
5J7PWO3G,1647943044,-1.0
5J7PWO3G,1647943045,0.6666666666666667
5J7PWO3G,1647943046,-0.19999999999999996
5J7PWO3G,1647943047,-0.3333333333333333
5J7PWO3G,1647943048,0.0
5J7PWO3G,1647943049,1.0
5J7PWO3G,1647943050,1.0
5J7PWO3G,1647943051,1.0
5J7PWO3G,1647943052,0.6666666666666667
5J7PWO3G,1647943053,0.6000000000000001
5J7PWO3G,1647943054,-0.3333333333333333
5J7PWO3G,1647943055,0.3333333333333333
5J7PWO3G,1647943056,0.6000000000000001
5J7PWO3G,1647943057,1.0
5J7PWO3G,1647943058,0.6666666666666667
5J7PWO3G,1647943059,1.0
5J7PWO3G,1647943060,1.0
5J7PWO3G,1647943061,0.6000000000000001
5J7PWO3G,1647943062,0.6000000000000001
5J7PWO3G,1647943063,1.0
5J7PWO3G,1647943064,0.6666666666666667
5J7PWO3G,1647943065,1.0
5J7PWO3G,1647943066,-0.3333333333333333
5J7PWO3G,1647943067,1.0
5J7PWO3G,1647943068,1.0
5J7PWO3G,1647943069,0.0
5J7PWO3G,1647943070,-0.6000000000000001
5J7PWO3G,1647943071,-0.6000000000000001
5J7PWO3G,1647943072,1.0
5J7PWO3G,1647943073,0.19999999999999996
5J7PWO3G,1647943074,-1.0
5J7PWO3G,1647943075,-0.5
5J7PWO3G,1647943076,-1.0
5J7PWO3G,1647943077,0.3333333333333333
5J7PWO3G,1647943078,-1.0
5J7PWO3G,1647943079,-0.5
5J7PWO3G,1647943080,0.3333333333333333
5J7PWO3G,1647943081,-0.6000000000000001
5J7PWO3G,1647943082,-0.19999999999999996
5J7PWO3G,1647943083,1.0
5J7PWO3G,1647943084,1.0
5J7PWO3G,1647943085,0.19999999999999996
5J7PWO3G,1647943086,-1.0
5J7PWO3G,1647943087,-1.0
5J7PWO3G,1647943088,-1.0
5J7PWO3G,1647943089,-1.0
5J7PWO3G,1647943090,-0.6666666666666667
5J7PWO3G,1647943091,-0.19999999999999996
5J7PWO3G,1647943092,0.6666666666666667
5J7PWO3G,1647943093,-0.3333333333333333
5J7PWO3G,1647943094,-1.0
5J7PWO3G,1647943095,0.0
5J7PWO3G,1647943096,-0.6000000000000001
5J7PWO3G,1647943097,-0.6666666666666667
5J7PWO3G,1647943098,0.3333333333333333
5J7PWO3G,1647943099,0.6000000000000001
5J7PWO3G,1647943100,0.19999999999999996
5J7PWO3G,1647943101,-1.0
5J7PWO3G,1647943102,0.0
5J7PWO3G,1647943103,0.6000000000000001
5J7PWO3G,1647943104,0.3333333333333333
5J7PWO3G,1647943105,1.0
5J7PWO3G,1647943106,0.19999999999999996
5J7PWO3G,1647943107,0.6666666666666667
5J7PWO3G,1647943108,0.6666666666666667
5J7PWO3G,1647943109,0.0
5J7PWO3G,1647943110,0.0
5J7PWO3G,1647943111,0.6000000000000001
5J7PWO3G,1647943112,-0.4285714285714286
5J7PWO3G,1647943113,0.3333333333333333
5J7PWO3G,1647943114,-1.0
5J7PWO3G,1647943115,-1.0
5J7PWO3G,1647943116,-0.6666666666666667
5J7PWO3G,1647943117,-1.0
5J7PWO3G,1647943118,-0.6666666666666667
5J7PWO3G,1647943119,-1.0
5J7PWO3G,1647943120,-1.0
5J7PWO3G,1647943121,-1.0
5J7PWO3G,1647943122,-1.0
5J7PWO3G,1647943123,-1.0
5J7PWO3G,1647943124,-0.5
5J7PWO3G,1647943125,-0.19999999999999996
5J7PWO3G,1647943126,-0.6000000000000001
5J7PWO3G,1647943127,0.6000000000000001
5J7PWO3G,1647943128,1.0
5J7PWO3G,1647943129,1.0
5J7PWO3G,1647943130,0.6000000000000001
5J7PWO3G,1647943131,-1.0
5J7PWO3G,1647943132,0.19999999999999996
5J7PWO3G,1647943133,1.0
5J7PWO3G,1647943134,1.0
5J7PWO3G,1647943135,0.19999999999999996
5J7PWO3G,1647943136,1.0
5J7PWO3G,1647943137,1.0
5J7PWO3G,1647943138,1.0
5J7PWO3G,1647943139,-0.19999999999999996
5J7PWO3G,1647943140,-1.0
5J7PWO3G,1647943141,-1.0
5J7PWO3G,1647943142,-1.0
5J7PWO3G,1647943143,-0.6666666666666667
5J7PWO3G,1647943144,-1.0
5J7PWO3G,1647943145,-1.0
5J7PWO3G,1647943146,0.0
5J7PWO3G,1647943147,0.6666666666666667
5J7PWO3G,1647943148,0.6000000000000001
5J7PWO3G,1647943149,-0.6666666666666667
5J7PWO3G,1647943150,-1.0
5J7PWO3G,1647943151,-0.6666666666666667
5J7PWO3G,1647943152,0.6666666666666667
5J7PWO3G,1647943153,0.6000000000000001
5J7PWO3G,1647943154,0.0
5J7PWO3G,1647943155,0.6666666666666667
5J7PWO3G,1647943156,-0.19999999999999996
5J7PWO3G,1647943157,0.0
5J7PWO3G,1647943158,-1.0
5J7PWO3G,1647943159,-1.0
5J7PWO3G,1647943160,-1.0
5J7PWO3G,1647943161,-0.3333333333333333
5J7PWO3G,1647943162,-1.0
5J7PWO3G,1647943163,-0.6666666666666667
5J7PWO3G,1647943164,-1.0
5J7PWO3G,1647943165,-0.3333333333333333
5J7PWO3G,1647943166,-1.0
5J7PWO3G,1647943167,0.0
5J7PWO3G,1647943168,0.19999999999999996
5J7PWO3G,1647943169,1.0
5J7PWO3G,1647943170,1.0
5J7PWO3G,1647943171,1.0
5J7PWO3G,1647943172,0.6000000000000001
5J7PWO3G,1647943173,-0.3333333333333333
5J7PWO3G,1647943174,-1.0
5J7PWO3G,1647943175,-1.0
5J7PWO3G,1647943176,-1.0
5J7PWO3G,1647943177,0.0
5J7PWO3G,1647943178,-1.0
5J7PWO3G,1647943179,-1.0
5J7PWO3G,1647943180,-1.0
5J7PWO3G,1647943181,-0.19999999999999996
5J7PWO3G,1647943182,0.3333333333333333
5J7PWO3G,1647943183,1.0
5J7PWO3G,1647943184,-0.19999999999999996
5J7PWO3G,1647943185,-0.6666666666666667
5J7PWO3G,1647943186,-1.0
5J7PWO3G,1647943187,-1.0
5J7PWO3G,1647943188,-1.0
5J7PWO3G,1647943189,-1.0
5J7PWO3G,1647943190,-1.0
5J7PWO3G,1647943191,-1.0
5J7PWO3G,1647943192,-0.6000000000000001
5J7PWO3G,1647943193,-0.19999999999999996
5J7PWO3G,1647943194,0.19999999999999996
5J7PWO3G,1647943195,0.6000000000000001
5J7PWO3G,1647943196,-1.0
5J7PWO3G,1647943197,-0.5
5J7PWO3G,1647943198,-1.0
5J7PWO3G,1647943199,-1.0
5J7PWO3G,1647943200,-1.0
5J7PWO3G,1647943201,-1.0
6RGY40ES,1648030868,-1.0
6RGY40ES,1648030869,-0.3333333333333333
6RGY40ES,1648030870,-0.6666666666666667
6RGY40ES,1648030871,-1.0
6RGY40ES,1648030872,-1.0
6RGY40ES,1648030873,-1.0
6RGY40ES,1648030874,-1.0
6RGY40ES,1648030875,-1.0
6RGY40ES,1648030876,-1.0
6RGY40ES,1648030877,-1.0
6RGY40ES,1648030878,-0.3333333333333333
6RGY40ES,1648030879,1.0
6RGY40ES,1648030880,0.0
6RGY40ES,1648030881,-1.0
6RGY40ES,1648030882,-0.3333333333333333
6RGY40ES,1648030883,1.0
6RGY40ES,1648030884,-0.6666666666666667
6RGY40ES,1648030885,-1.0
6RGY40ES,1648030886,0.0
6RGY40ES,1648030887,-1.0
6RGY40ES,1648030888,-1.0
6RGY40ES,1648030889,-1.0
6RGY40ES,1648030890,-1.0
6RGY40ES,1648030891,-1.0
6RGY40ES,1648030892,-1.0
6RGY40ES,1648030893,-1.0
6RGY40ES,1648030894,-1.0
6RGY40ES,1648030895,-1.0
6RGY40ES,1648030896,-1.0
6RGY40ES,1648030897,-1.0
6RGY40ES,1648030898,-1.0
6RGY40ES,1648030899,-1.0
6RGY40ES,1648030900,-1.0
6RGY40ES,1648030901,-1.0
6RGY40ES,1648030902,-0.6666666666666667
6RGY40ES,1648030903,-1.0
6RGY40ES,1648030904,0.0
6RGY40ES,1648030905,1.0
6RGY40ES,1648030906,-0.3333333333333333
6RGY40ES,1648030907,-0.3333333333333333
6RGY40ES,1648030908,-0.19999999999999996
6RGY40ES,1648030909,0.6666666666666667
6RGY40ES,1648030910,1.0
6RGY40ES,1648030911,1.0
6RGY40ES,1648030912,0.6000000000000001
6RGY40ES,1648030913,0.3333333333333333
6RGY40ES,1648030914,0.0
6RGY40ES,1648030915,0.6000000000000001
6RGY40ES,1648030916,0.6000000000000001
6RGY40ES,1648030917,1.0
6RGY40ES,1648030918,0.6666666666666667
6RGY40ES,1648030919,0.3333333333333333
6RGY40ES,1648030920,-0.14285714285714285
6RGY40ES,1648030921,-0.3333333333333333
6RGY40ES,1648030922,0.3333333333333333
6RGY40ES,1648030923,0.3333333333333333
6RGY40ES,1648030924,-1.0
6RGY40ES,1648030925,-0.6666666666666667
6RGY40ES,1648030926,0.6666666666666667
6RGY40ES,1648030927,-1.0
6RGY40ES,1648030928,-1.0
6RGY40ES,1648030929,-1.0
6RGY40ES,1648030930,-1.0
6RGY40ES,1648030931,-1.0
6RGY40ES,1648030932,-1.0
6RGY40ES,1648030933,-1.0
6RGY40ES,1648030934,-1.0
6RGY40ES,1648030935,-1.0
6RGY40ES,1648030936,-1.0
6RGY40ES,1648030937,-1.0
6RGY40ES,1648030938,-1.0
6RGY40ES,1648030939,-1.0
6RGY40ES,1648030940,-1.0
6RGY40ES,1648030941,-1.0
6RGY40ES,1648030942,-1.0
6RGY40ES,1648030943,-1.0
6RGY40ES,1648030944,-1.0
6RGY40ES,1648030945,-1.0
6RGY40ES,1648030946,-1.0
6RGY40ES,1648030947,-1.0
6RGY40ES,1648030948,-1.0
6RGY40ES,1648030949,-1.0
6RGY40ES,1648030950,-1.0
6RGY40ES,1648030951,-1.0
6RGY40ES,1648030952,-1.0
6RGY40ES,1648030953,-1.0
6RGY40ES,1648030954,-1.0
6RGY40ES,1648030955,-1.0
6RGY40ES,1648030956,-1.0
6RGY40ES,1648030957,-1.0
6RGY40ES,1648030958,-1.0
6RGY40ES,1648030959,-1.0
6RGY40ES,1648030960,-1.0
6RGY40ES,1648030961,-1.0
6RGY40ES,1648030962,-1.0
6RGY40ES,1648030963,-1.0
6RGY40ES,1648030964,-1.0
6RGY40ES,1648030965,-1.0
6RGY40ES,1648030966,-1.0
6RGY40ES,1648030967,-1.0
6RGY40ES,1648030968,-1.0
6RGY40ES,1648030969,-1.0
6RGY40ES,1648030970,-1.0
6RGY40ES,1648030971,-1.0
6RGY40ES,1648030972,-1.0
6RGY40ES,1648030973,-0.3333333333333333
6RGY40ES,1648030974,-1.0
6RGY40ES,1648030975,-1.0
6RGY40ES,1648030976,-1.0
6RGY40ES,1648030977,-1.0
6RGY40ES,1648030978,-1.0
6RGY40ES,1648030979,-1.0
6RGY40ES,1648030980,-1.0
6RGY40ES,1648030981,-1.0
6RGY40ES,1648030982,-1.0
6RGY40ES,1648030983,-1.0
6RGY40ES,1648030984,-1.0
6RGY40ES,1648030985,-1.0
6RGY40ES,1648030986,-1.0
6RGY40ES,1648030987,-1.0
6RGY40ES,1648030988,-1.0
6RGY40ES,1648030989,-1.0
6RGY40ES,1648030990,-1.0
6RGY40ES,1648030991,-1.0
6RGY40ES,1648030992,-1.0
6RGY40ES,1648030993,-1.0
6RGY40ES,1648030994,-1.0
6RGY40ES,1648030995,-1.0
6RGY40ES,1648030996,-1.0
6RGY40ES,1648030997,-1.0
6RGY40ES,1648030998,-1.0
6RGY40ES,1648030999,-1.0
6RGY40ES,1648031000,-1.0
6RGY40ES,1648031001,-1.0
6RGY40ES,1648031002,-1.0
6RGY40ES,1648031003,-1.0
6RGY40ES,1648031004,-1.0
6RGY40ES,1648031005,-1.0
6RGY40ES,1648031006,-1.0
6RGY40ES,1648031007,-1.0
6RGY40ES,1648031008,-1.0
6RGY40ES,1648031009,-1.0
6RGY40ES,1648031010,-1.0
6RGY40ES,1648031011,-1.0
6RGY40ES,1648031012,-1.0
6RGY40ES,1648031013,-1.0
6RGY40ES,1648031014,-1.0
6RGY40ES,1648031015,-1.0
6RGY40ES,1648031016,-1.0
6RGY40ES,1648031017,-1.0
6RGY40ES,1648031018,-1.0
6RGY40ES,1648031019,-1.0
6RGY40ES,1648031020,-1.0
6RGY40ES,1648031021,-1.0
6RGY40ES,1648031022,-1.0
6RGY40ES,1648031023,-1.0
6RGY40ES,1648031024,-1.0
6RGY40ES,1648031025,-1.0
6RGY40ES,1648031026,-1.0
6RGY40ES,1648031027,-1.0
6RGY40ES,1648031028,-1.0
6RGY40ES,1648031029,-1.0
6RGY40ES,1648031030,-1.0
6RGY40ES,1648031031,-0.5
6RGY40ES,1648031032,-1.0
6RGY40ES,1648031033,-1.0
6RGY40ES,1648031034,-1.0
6RGY40ES,1648031035,-1.0
6RGY40ES,1648031036,-1.0
6RGY40ES,1648031037,-1.0
6RGY40ES,1648031038,-1.0
6RGY40ES,1648031039,-1.0
6RGY40ES,1648031040,-1.0
6RGY40ES,1648031041,-1.0
6RGY40ES,1648031042,-1.0
6RGY40ES,1648031043,-1.0
6RGY40ES,1648031044,-1.0
6RGY40ES,1648031045,-1.0
6RGY40ES,1648031046,-1.0
6RGY40ES,1648031047,-1.0
6RGY40ES,1648031048,-1.0
6RGY40ES,1648031049,-1.0
6RGY40ES,1648031050,-1.0
6RGY40ES,1648031051,-1.0
6RGY40ES,1648031052,-1.0
6RGY40ES,1648031053,-1.0
6RGY40ES,1648031054,-1.0
6RGY40ES,1648031055,-1.0
6RGY40ES,1648031056,-1.0
6RGY40ES,1648031057,-1.0
6RGY40ES,1648031058,-1.0
6RGY40ES,1648031059,-1.0
6RGY40ES,1648031060,-1.0
6RGY40ES,1648031061,-1.0
6RGY40ES,1648031062,-1.0
6RGY40ES,1648031063,-1.0
6RGY40ES,1648031064,-1.0
6RGY40ES,1648031065,-1.0
6RGY40ES,1648031066,-1.0
6RGY40ES,1648031067,-1.0
6RGY40ES,1648031068,-1.0
6RGY40ES,1648031069,-1.0
6RGY40ES,1648031070,-1.0
6RGY40ES,1648031071,-1.0
